Wall time,Step,Value
1682968944.693245,931,148.0
1682968947.7583368,932,162.0
1682968950.5402596,933,154.0
1682968953.5055506,934,151.0
1682968954.672905,935,56.0
1682968963.915402,936,343.0
1682968967.9472926,937,142.0
1682968975.0766652,938,290.0
1682968978.1580596,939,166.0
1682968981.0223646,940,160.0
1682969002.6277857,941,206.0
1682969007.7743638,942,262.0
1682969011.0408182,943,163.0
1682969013.7886117,944,143.0
1682969017.6534963,945,195.0
1682969022.9830263,946,232.0
1682969025.914752,947,150.0
1682969028.7789214,948,151.0
1682969031.8109841,949,162.0
1682969036.5746276,950,259.0
1682969043.0044165,951,332.0
1682969045.7878718,952,131.0
1682969050.718335,953,249.0
1682969051.249923,954,27.0
1682969054.8483481,955,181.0
1682969057.7307496,956,146.0
1682969061.0941064,957,173.0
1682969063.7593482,958,134.0
1682969067.2087624,959,171.0
1682969070.5561433,960,153.0
1682969091.1943357,961,153.0
1682969097.0105247,962,158.0
1682969157.2919517,963,257.0
1682969164.2542634,964,202.0
1682969170.7665133,965,213.0
1682969174.5479534,966,141.0
1682969178.0619924,967,138.0
1682969182.7259328,968,188.0
1682969191.455648,969,390.0
1682969194.6535497,970,151.0
1682969197.7020667,971,160.0
1682969200.6994543,972,151.0
1682969203.6838744,973,153.0
1682969206.5306404,974,151.0
1682969209.5945704,975,155.0
1682969216.0925035,976,216.0
1682969223.253676,977,220.0
1682969231.4489415,978,265.0
1682969235.5143547,979,145.0
1682969241.7109632,980,216.0
1682969260.4833717,981,144.0
1682969265.3466742,982,165.0
1682969266.9128008,983,54.0
1682969275.2751818,984,295.0
1682969279.3550265,985,151.0
1682969283.7543132,986,171.0
1682969284.5198147,987,29.0
1682969288.7843559,988,162.0
1682969293.364398,989,171.0
1682969297.4285028,990,149.0
1682969306.373824,991,350.0
1682969312.821321,992,326.0
1682969318.0346313,993,283.0
1682969322.804039,994,177.0
1682969328.17922,995,231.0
1682969328.9118388,996,38.0
1682969333.8433537,997,272.0
1682969337.5069475,998,207.0
1682969340.2057765,999,150.0
