Wall time,Step,Value
1682943882.6620336,0,0.07692307978868484
1682943919.420621,1,0.0
1682943941.4525213,2,0.3461538553237915
1682943965.7610285,3,0.0
1682944001.8482373,4,0.01923076994717121
1682944030.979761,5,0.01923076994717121
1682944060.3493097,6,0.01923076994717121
1682944088.4533756,7,0.03846153989434242
1682944117.0859776,8,0.01923076994717121
1682944146.0948753,9,0.0
1682944176.4424932,10,0.01923076994717121
1682944205.9184644,11,0.01923076994717121
1682944236.4003437,12,0.057692307978868484
1682944255.1562088,13,0.03125
1682944281.4156935,14,0.03846153989434242
1682944307.0085318,15,0.07692307978868484
1682944327.9083545,16,0.0476190485060215
1682944347.4816597,17,0.0
1682944372.5032535,18,0.0
1682944399.0170395,19,0.0
1682944425.5731661,20,0.09615384787321091
1682944606.4172525,21,0.3076923191547394
1682944632.6090717,22,0.4038461446762085
1682944658.666482,23,0.5769230723381042
1682944683.9723597,24,0.6346153616905212
1682944710.2072957,25,0.7115384340286255
1682944750.711975,26,0.36538460850715637
1682944778.7330356,27,0.38461539149284363
1682944802.9336092,28,0.6730769276618958
1682944827.209475,29,0.7307692170143127
1682944851.4315226,30,0.557692289352417
1682944875.9163904,31,0.3461538553237915
1682944903.3386648,32,0.8846153616905212
1682944944.9858174,33,0.5961538553237915
1682944969.2420416,34,0.1538461595773697
1682944993.5773802,35,0.38461539149284363
1682945018.0812058,36,0.6346153616905212
1682945042.766873,37,0.557692289352417
1682945067.7862647,38,0.3076923191547394
1682945091.9405622,39,0.25
1682945119.120402,40,0.36538460850715637
1682945248.1500483,41,0.4615384638309479
1682945272.4706278,42,0.23076923191547394
1682945296.8601089,43,0.3076923191547394
1682945322.5233924,44,0.11538461595773697
1682945349.0968485,45,0.5
1682945376.802254,46,0.36538460850715637
1682945409.1557631,47,0.26923078298568726
1682945433.8411996,48,0.07692307978868484
1682945458.1231172,49,0.4615384638309479
1682945483.4419427,50,0.6538461446762085
1682945508.3888147,51,0.4615384638309479
1682945532.3406756,52,0.557692289352417
1682945556.5040507,53,0.5769230723381042
1682945581.5811121,54,0.692307710647583
1682945611.1434388,55,0.8653846383094788
1682945635.2583306,56,0.7307692170143127
1682945659.5210345,57,0.807692289352417
1682945683.8751361,58,0.9038461446762085
1682945708.0115428,59,0.75
1682945732.1326032,60,0.692307710647583
1682945860.05624,61,0.42307692766189575
1682945878.0842266,62,0.6410256624221802
1682945892.2719436,63,0.06451612710952759
1682945910.295135,64,0.1538461595773697
1682945934.2837346,65,0.13461539149284363
1682945958.2866359,66,0.0
1682945982.336998,67,0.32692307233810425
1682946007.5090885,68,0.2884615361690521
1682946033.0417066,69,0.07692307978868484
1682946053.2974398,70,0.04651162773370743
1682946072.2024133,71,0.24390244483947754
1682946096.1606426,72,0.25
1682946120.178546,73,0.03846153989434242
1682946144.2965612,74,0.0
1682946168.4497879,75,0.21153846383094788
